[110l

[2u[12c  
Emanuel			Server emanuel                                                           (nauxest1 ) Pagina:    1 
                                                                                               Fecha : 24/06/2026
                                                                                               Hora  : 08:51:13
     Estadistica: Ranking de Articulos por Cantidad                  Del 23/06/2026 al 23/06/2026 - Código VT 100 
***************************************************************************************************************************
[¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ DATOS DEL ANALISIS ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡] [¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ PORCENTAJES ¡¡¡¡¡¡¡¡¡¡¡¡¡¡]
       CAMPO            CODIGO            DESCRIPCION              TOTAL         NIVEL    NIV.6  NIV.5  NIV.4  NIV.3  NIV.2
¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡
                                                                      51282,31 6  ****** 100,00                            
Sucursal             01          Fair   .                             25573,72 5  *****   49,87 100,00                     
Artículo             000001695   CHOCOLATE HAMLET BICOLOR x43             4,00 4  ****     0,01   0,02 100,00              
Artículo             000001291   GALL FACHITAS CORONITAS 140G             4,00 4  ****     0,01   0,02 100,00              
Artículo             000001172   MAGD.DULCYPAS C/DDL X250G                4,00 4  ****     0,01   0,02 100,00              
Artículo             000000969   GASEOSA COCA COLA SIN AZUCAR             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000804   CONDIM P/ ARROZ CENTURION 25             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000792   ADOBO P/PIZZA CENTURION x20g             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000654   CALDO P/SAB VERDURA ALICANTE             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000634   CAFE ARLISTAN CLASICO x100gr             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000631   CAFE LA VIRGINIA TORRADO x12             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000624   CAFE LA VIRGINIA INST FRASCO             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000490   BIZCOCHUELO EXQUISITA VAINIL             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000465   GALL BENJAMIN PEPAS C/CHIPS              4,00 4  ****     0,01   0,02 100,00              
Artículo             000000412   CABALLA BAHIA EN ACEITE X380             4,00 4  ****     0,01   0,02 100,00              
Artículo             000000237   ALF. VAUQUITA NEGRO X80GR                4,00 4  ****     0,01   0,02 100,00              
Artículo             000000160   AGUA MINERAL VILLAMANAOS BID             4,00 4  ****     0,01   0,02 100,00              
Artículo             000013214   MUZZARELLA NAPOLI x1Kg                   3,94 4  ****     0,01   0,02 100,00              
Artículo             000013276   QUESO CREMOSO LACTEAR FRACC              3,84 4  ****     0,01   0,02 100,00              
Artículo             000013029   MORTADELA BOCHA 214 HORMA                3,77 4  ****     0,01   0,01 100,00              
Artículo             000013826   FIDEO GUISERO SUELTO X KILO              3,72 4  ****     0,01   0,01 100,00              
Artículo             000013402   QUESO ROMANITO REGIANITO 1/2             3,71 4  ****     0,01   0,01 100,00              
Artículo             000013844   PERNIL PUNTA ROJA LA REINA H             3,69 4  ****     0,01   0,01 100,00              
Artículo             000014340   QUESO CREMOSO POR SALUD BARR             3,68 4  ****     0,01   0,01 100,00              
Artículo             000014350   QUESO CREMOSO BARRAZA HORMA              3,54 4  ****     0,01   0,01 100,00              
Artículo             000013033   JAMON COCIDO CHAMPION HORMA              3,29 4  ****     0,01   0,01 100,00              
Artículo             000014395   JAMON COC BAVIERA CALCHAQUI              3,25 4  ****     0,01   0,01 100,00              
Artículo             000014334   FIDEO/ARROZ/POLENTA P/ANIMAL             3,18 4  ****     0,01   0,01 100,00              
Artículo             000013219   ALIMENTO SUELTO PARA GATO                3,06 4  ****     0,01   0,01 100,00              
Artículo             000014317   MUZZA. CIL.BARRAZA X3kg                  3,04 4  ****     0,01   0,01 100,00              
Artículo             000013318   PATEGRAS MARIA LUISA FRACCIO             3,03 4  ****     0,01   0,01 100,00              
Artículo             000013831   HARINA LEUD/PIZZA SUELTA xKG             3,03 4  ****     0,01   0,01 100,00              
Artículo             000013502   DULCE BATATA EMETH FRACC                 3,02 4  ****     0,01   0,01 100,00              
Artículo             000481133   TABLA PIZZERA ESTAMPADA EL G             3,00 4  ****     0,01   0,01 100,00              
Artículo             000481117   BOMBONES DADINHO ESPECIALIDA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000481113   JAB TOCADOR Q SENS FLORAL x9             3,00 4  ****     0,01   0,01 100,00              
Artículo             000481111   CUBANITO TUBIN TRUFAS x48g T             3,00 4  ****     0,01   0,01 100,00              
Artículo             000481076   PAÑO MICROFIBRA PAÑOTEX CHIC             3,00 4  ****     0,01   0,01 100,00              
Artículo             000481072   MATE CALABAZA LISO C/TALON 9             3,00 4  ****     0,01   0,01 100,00              
Artículo             000481032   GELATINES MIX DIVERTIDO DOCI             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480945   MANTECA RAMOLAC x100g                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000480818   ARQUELIN ARGENTINA TUKY                  3,00 4  ****     0,01   0,01 100,00              
Artículo             000480792   PAN (CHIPS) x12 SANTA MARTA              3,00 4  ****     0,01   0,01 100,00              
Artículo             000480690   LUBRICANTE MULTIUSO HD440 GR             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480687   ESP MEDIA NARANJA DELGADA DE             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480647   ALF VAUQUITA BCO x72g                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000480620   BARRA CEREAL BILLIKEN FLLA Y             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480582   GALL CHOCOLINAS NEGRO x181g              3,00 4  ****     0,01   0,01 100,00              
Artículo             000480539   PROT TENA DISCREET NAT CARE              3,00 4  ****     0,01   0,01 100,00              
Artículo             000480486   GALL DE ARROZ RISKY DCE C/SE             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480324   ALF. BON O BON TRIPLE BCO X6             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480283   FIBRA PARRILLERA STRONGER MR             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480242   PASTILLAS FREEGELLS x12un UV             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480173   ESPONJA MEDIA NARANJA ERGONO             3,00 4  ****     0,01   0,01 100,00              
Artículo             000480152   ESPINACA CORTADAS E/LATA LA              3,00 4  ****     0,01   0,01 100,00              
Artículo             000480145   COMUNACHOS SABOR QUESO RUSO              3,00 4  ****     0,01   0,01 100,00              
Artículo             000479998   MAYONESA CHILPOTLE x310g HER             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479922   HISOPOS PAPEL TUBO ALGABO x1             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479918   SH SEDAL RESTAURACION/INS X6             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479917   YERBA LA MERCED CAMPO SUR x1             3,00 4  ****     0,01   0,01 100,00              


Emanuel			Server emanuel                                                           (nauxest1 ) Pagina:   18 
                                                                                               Fecha : 24/06/2026
                                                                                               Hora  : 08:51:13
     Estadistica: Ranking de Articulos por Cantidad                  Del 23/06/2026 al 23/06/2026 - Código VT 100 
***************************************************************************************************************************
[¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ DATOS DEL ANALISIS ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡] [¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ PORCENTAJES ¡¡¡¡¡¡¡¡¡¡¡¡¡¡]
       CAMPO            CODIGO            DESCRIPCION              TOTAL         NIVEL    NIV.6  NIV.5  NIV.4  NIV.3  NIV.2
¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡
Artículo             000479827   PAPAS CHEDDAR KRACHITOS x55g             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479558   AROMATIZANTE SMELL FRESH x26             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479539   JUGO E/SOB RINDE 2 1+1 NARAN             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479535   JUGO E/SOB RINDE 2 1+1 NARAN             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479498   GALL CORONITAS BLACK x130 gr             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479340   CHEESTICK ONDA CHEDDAR PEI-P             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479300   AC PLUSBELLE X1LT NUTRICION              3,00 4  ****     0,01   0,01 100,00              
Artículo             000479296   AC PLUSBELLE X1LT FUERZA FUE             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479289   SH PLUSBELLE X1LT FRESCURA F             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479197   CLAVO DE OLOR SABOR SUR x15g             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479184   ANIS ESTRELLADO SABOR SUR x1             3,00 4  ****     0,01   0,01 100,00              
Artículo             000479131   PAPAS FRITAS PAPAX C/AMERICA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478937   TOALL.ALWAYS PROTECCION X8UN             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478778   COMITAS BULL DOG REGALIZ C/A             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478666   BOMBILLA ALUMINIO ORGON ORGO             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478568   GASEOSA CIMES POMELO x2,25cc             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478565   GASEOSA CIMES COLA x2,25cc C             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478333   BIZCOCHOS 9 DE ORO CARA SUCI             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478327   RAVIOLES TAPAMANIA 4QUESOS x             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478293   YOGUR LS ACTIMEL CITRUS x100             3,00 4  ****     0,01   0,01 100,00              
Artículo             000478163   FOSFORO TRES ESTRELLAS x400U             3,00 4  ****     0,01   0,01 100,00              
Artículo             000477807   PALITOS KETCHUP PEI-PO x60g              3,00 4  ****     0,01   0,01 100,00              
Artículo             000477671   CREMA DENT.CLOSE UP FORTE x7             3,00 4  ****     0,01   0,01 100,00              
Artículo             000477590   PAPAS FRITAS PAY PEI-PO x500             3,00 4  ****     0,01   0,01 100,00              
Artículo             000477500   FERNET 777 bot x750cc                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000477494   GOMITAS YUMMY FRUT C/CREMA 3             3,00 4  ****     0,01   0,01 100,00              
Artículo             000477401   JUGO E/SOB RINDE 2 1+1 x10un             3,00 4  ****     0,01   0,01 100,00              
Artículo             000477397   CREMA DE LECHE TREMBLAY x200             3,00 4  ****     0,01   0,01 100,00              
Artículo             000477351   DESOD D/AMB POETT 360CC FLOR             3,00 4  ****     0,01   0,01 100,00              
Artículo             000477224   QUESO UNTABLE TREMBLAY JAMON             3,00 4  ****     0,01   0,01 100,00              
Artículo             000477045   RAPIDITAS BIMBO CLASICAS x27             3,00 4  ****     0,01   0,01 100,00              
Artículo             000476796   GALL GOLD MUNDO POLVORON CHI             3,00 4  ****     0,01   0,01 100,00              
Artículo             000476625   VINO UVITA TINTO BOTELLON x1             3,00 4  ****     0,01   0,01 100,00              
Artículo             000476579   REGALIZ BULL DOG ACIDAS FRAM             3,00 4  ****     0,01   0,01 100,00              
Artículo             000476544   EDULC. CAÑUELAS CLAS X100SOB             3,00 4  ****     0,01   0,01 100,00              
Artículo             000476462   BROCHE LOS LAPACHOS TAURO MA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000476418   ROLLO DE COCINA CLO CLO x3un             3,00 4  ****     0,01   0,01 100,00              
Artículo             000476352   TE CRYSF VERDE X25saq                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000475388   GALL RIEDMAR x350g BANA/BONI             3,00 4  ****     0,01   0,01 100,00              
Artículo             000475350   SH PLUSBELLE ESENCIAL x970ml             3,00 4  ****     0,01   0,01 100,00              
Artículo             000475348   SH PLUSBELLE ESENCIAL x970ml             3,00 4  ****     0,01   0,01 100,00              
Artículo             000475347   SH PLUSBELLE ESENCIAL x970ml             3,00 4  ****     0,01   0,01 100,00              
Artículo             000475232   CONDIMENTO P/EMPANADAS CENTU             3,00 4  ****     0,01   0,01 100,00              
Artículo             000474819   GALL OBLEA TYM X50G VAIN/FRU             3,00 4  ****     0,01   0,01 100,00              
Artículo             000474818   GALL OBLEA TYM X50G LIMON LI             3,00 4  ****     0,01   0,01 100,00              
Artículo             000474817   GALL OBLEA TYM X50G CHOCOLAT             3,00 4  ****     0,01   0,01 100,00              
Artículo             000474423   CAFE NESCAFE DOLCA TRAD DP x             3,00 4  ****     0,01   0,01 100,00              
Artículo             000474382   GALL BENJAMIN MARINERAS SEMI             3,00 4  ****     0,01   0,01 100,00              
Artículo             000474067   HUEVO MEDIA DOCENA                       3,00 4  ****     0,01   0,01 100,00              
Artículo             000474050   GALL VEROMAR SOL DE COCO X33             3,00 4  ****     0,01   0,01 100,00              
Artículo             000474044   GALL VEROMAR PEPAS FRUTILLA              3,00 4  ****     0,01   0,01 100,00              
Artículo             000473510   VINO LOPEZ DULCE NATURAL 750             3,00 4  ****     0,01   0,01 100,00              
Artículo             000473504   YERBA ANDRESITO SVE x500g                3,00 4  ****     0,01   0,01 100,00              
Artículo             000473264   CHICLE FIERITA REC-MUNDIAL x             3,00 4  ****     0,01   0,01 100,00              
Artículo             000473081   BISCOTTI DORYS X 100G                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000473035   CEREAL TRES ARROYOS X150g                3,00 4  ****     0,01   0,01 100,00              
Artículo             000472802   PAN P/HAMBURGUESA BRIOCHE DY             3,00 4  ****     0,01   0,01 100,00              
Artículo             000472680   PAN HAMBURGUESA BIMBO ARTESA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000472441   YOGUR C/FRUTAS RAMOLAC FRUTI             3,00 4  ****     0,01   0,01 100,00              
Artículo             000472436   YOGUR C/CEREALES RAMOLAC FRU             3,00 4  ****     0,01   0,01 100,00              
Artículo             000472291   SOPA KNORR CREMA ARV C/CHIL              3,00 4  ****     0,01   0,01 100,00              
Artículo             000471879   ACEITE VILLA MAZAN OLIVA VID             3,00 4  ****     0,01   0,01 100,00              
Artículo             000471587   VODKA SMIRNOFF ICE x473cc RE             3,00 4  ****     0,01   0,01 100,00              
Artículo             000471473   LAVANDINA ODEX LAVANDA x1lt              3,00 4  ****     0,01   0,01 100,00              
Artículo             000470791   MIEL LA CHACRA x1.5Kg                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000470733   FILM PVC DISTRIVALLE x300MTS             3,00 4  ****     0,01   0,01 100,00              
Artículo             000470702   GUANTES DE TRABAJO TUCU 1UN              3,00 4  ****     0,01   0,01 100,00              
Artículo             000469729   MOSTAZA C/MIEL LA PARMESANA              3,00 4  ****     0,01   0,01 100,00              
Artículo             000469587   AC PANTENE X400ML RESTAURAC.             3,00 4  ****     0,01   0,01 100,00              
Artículo             000469033   LIMP. LIQ CIF BAÑO BIO/ULTR              3,00 4  ****     0,01   0,01 100,00              
Artículo             000468855   CHUP.CEBOLLITAS FUTB UVA-ANA             3,00 4  ****     0,01   0,01 100,00              


Emanuel			Server emanuel                                                           (nauxest1 ) Pagina:   19 
                                                                                               Fecha : 24/06/2026
                                                                                               Hora  : 08:51:13
     Estadistica: Ranking de Articulos por Cantidad                  Del 23/06/2026 al 23/06/2026 - Código VT 100 
***************************************************************************************************************************
[¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ DATOS DEL ANALISIS ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡] [¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ PORCENTAJES ¡¡¡¡¡¡¡¡¡¡¡¡¡¡]
       CAMPO            CODIGO            DESCRIPCION              TOTAL         NIVEL    NIV.6  NIV.5  NIV.4  NIV.3  NIV.2
¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡
Artículo             000468621   MANTECA ILOLAY x200g                     3,00 4  ****     0,01   0,01 100,00              
Artículo             000468077   CUADERNO GLORIA T/F RAYADO x             3,00 4  ****     0,01   0,01 100,00              
Artículo             000467913   SAL ENTREFINA CELUSAL PARRIL             3,00 4  ****     0,01   0,01 100,00              
Artículo             000467890   YOGUR CREMIGAL C/CEREAL FRUT             3,00 4  ****     0,01   0,01 100,00              
Artículo             000467433   CHUPETIN LHERITIER PICO DULC             3,00 4  ****     0,01   0,01 100,00              
Artículo             000467398   HAMBURGUESA PATY FINITAS x2u             3,00 4  ****     0,01   0,01 100,00              
Artículo             000467163   BOLLITO BRONCE EXTRALIMP x30             3,00 4  ****     0,01   0,01 100,00              
Artículo             000466865   PAN PARA PANCHOS FARGO x210g             3,00 4  ****     0,01   0,01 100,00              
Artículo             000466672   PAN BLANCO CHICO LACTAL x315             3,00 4  ****     0,01   0,01 100,00              
Artículo             000466544   RON DORADO NEW STYLE x1lt                3,00 4  ****     0,01   0,01 100,00              
Artículo             000466264   ART. 466264 MYLANTA                      3,00 4  ****     0,01   0,01 100,00              
Artículo             000466011   ENERGIZANTE GATORADE x750ml              3,00 4  ****     0,01   0,01 100,00              
Artículo             000465864   CEP. DENTAL COLGATE 360 L/CO             3,00 4  ****     0,01   0,01 100,00              
Artículo             000465840   MERMELADA EMETH POTE x420gr              3,00 4  ****     0,01   0,01 100,00              
Artículo             000465561   GLOBOS ESTANDAR TUKY x25Un.              3,00 4  ****     0,01   0,01 100,00              
Artículo             000465465   SALCHICHAS VIENISSIMA x12Un.             3,00 4  ****     0,01   0,01 100,00              
Artículo             000465355   ACEITUNAS VERDES CHIRO x 150             3,00 4  ****     0,01   0,01 100,00              
Artículo             000465229   QUESO CREMA CASANCREM x480g              3,00 4  ****     0,01   0,01 100,00              
Artículo             000465094   ALF. VALIDO MAIZENA X140gr               3,00 4  ****     0,01   0,01 100,00              
Artículo             000464954   YOGUR TREGAR C/FRUT.FRUTI x1             3,00 4  ****     0,01   0,01 100,00              
Artículo             000464790   GRANOLA CROC.FRUTOS ROJOS GR             3,00 4  ****     0,01   0,01 100,00              
Artículo             000464675   PAPEL HIG CAMPANITA H/DOBLE              3,00 4  ****     0,01   0,01 100,00              
Artículo             000464303   QUESO UNTABLE FINLANDIA LIGH             3,00 4  ****     0,01   0,01 100,00              
Artículo             000463935   LAVANDINA HEROE X4LT                     3,00 4  ****     0,01   0,01 100,00              
Artículo             000463727   QUESO UNTABLE FINLANDIA x180             3,00 4  ****     0,01   0,01 100,00              
Artículo             000463690   YOGUR YOGURISIMO FIRME VAIN.             3,00 4  ****     0,01   0,01 100,00              
Artículo             000463321   ACEITE LEGITIMO GIRASOL X3LT             3,00 4  ****     0,01   0,01 100,00              
Artículo             000462974   DESODORANTE CIEL x123ml NOIR             3,00 4  ****     0,01   0,01 100,00              
Artículo             000462765   YERBA ANDRESITO TRADICIONAL              3,00 4  ****     0,01   0,01 100,00              
Artículo             000462154   ESPONJA LA GAUCHITA GO! LISA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000462074   MOUSSE RAVANA DCE DE LECHE x             3,00 4  ****     0,01   0,01 100,00              
Artículo             000461141   PAPEL HIG ESENCIAL NAT 4X30M             3,00 4  ****     0,01   0,01 100,00              
Artículo             000460908   GALL SOLITAS SURTISOL 1KG                3,00 4  ****     0,01   0,01 100,00              
Artículo             000460903   SECADOR GOMA ROJA N30 ZAGOMA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000460725   SARDINAS MAROLIO ACEITE/AGUA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000460687   MIEL PAMPERA x250g                       3,00 4  ****     0,01   0,01 100,00              
Artículo             000020104   FROOT LOOPS KELLOGGS x330g               3,00 4  ****     0,01   0,01 100,00              
Artículo             000012398   PANTALON JOGGER MUJER TUCU X             3,00 4  ****     0,01   0,01 100,00              
Artículo             000012242   CERVEZA SCHNEIDER LATA X 710             3,00 4  ****     0,01   0,01 100,00              
Artículo             000012212   GALL SOLITAS MINI SANDWICH B             3,00 4  ****     0,01   0,01 100,00              
Artículo             000012091   YOGUR BEBIBLE ILOLAY FRUTILL             3,00 4  ****     0,01   0,01 100,00              
Artículo             000011332   VINAGRE SILVA MANZANA X960cc             3,00 4  ****     0,01   0,01 100,00              
Artículo             000011329   VINAGRE SILVA ALCOHOL 500ML              3,00 4  ****     0,01   0,01 100,00              
Artículo             000010951   YERBA LA CUMBRECITA NARANJA              3,00 4  ****     0,01   0,01 100,00              
Artículo             000010873   PAPEL HIG FAMILY ECO BCO 6X3             3,00 4  ****     0,01   0,01 100,00              
Artículo             000010337   PROT.DIARIO DONCELLA RESP.C/             3,00 4  ****     0,01   0,01 100,00              
Artículo             000010239   MERMELADA EMETH POTE FRAMB X             3,00 4  ****     0,01   0,01 100,00              
Artículo             000010183   MATE COCIDO MAROLIO x50saq               3,00 4  ****     0,01   0,01 100,00              
Artículo             000010058   DISCOS ARROZ 2 HERMANOS ASAD             3,00 4  ****     0,01   0,01 100,00              
Artículo             000009873   BIZCOCHUELO EMETH DCE DE LEC             3,00 4  ****     0,01   0,01 100,00              
Artículo             000009849   MERMELADA EMETH LIGHT FCO F.             3,00 4  ****     0,01   0,01 100,00              
Artículo             000009593   GOMITAS GAMAGAM VARIAS x800g             3,00 4  ****     0,01   0,01 100,00              
Artículo             000009320   MAGD.DULCYPAS C/CHIPS CHOCO.             3,00 4  ****     0,01   0,01 100,00              
Artículo             000009016   CAPELETTINI GIACOMO x500g QU             3,00 4  ****     0,01   0,01 100,00              
Artículo             000008863   JUGO DODI MIX TROPICAL X15 S             3,00 4  ****     0,01   0,01 100,00              
Artículo             000008822   PAPEL HIG FAMILY ESP 4X40MT              3,00 4  ****     0,01   0,01 100,00              
Artículo             000008644   SUAVIZANTE HEROE X 900CC BRI             3,00 4  ****     0,01   0,01 100,00              
Artículo             000008389   GEL FIJ. ALGABO EFECTO FIRME             3,00 4  ****     0,01   0,01 100,00              
Artículo             000008314   SH+AC+ALCOHOL GEL PACK ALGAB             3,00 4  ****     0,01   0,01 100,00              
Artículo             000008112   SNACK ARROZ DOS HERM.CEBOLLA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000007824   ART. 7824 TAF 500 T10                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000007668   GALL NS x300gr MAIZ S/SAL MA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000007546   ALF. JORGITO TUBO MOUSSE x6u             3,00 4  ****     0,01   0,01 100,00              
Artículo             000007488   CHOCOLATE COFLER C/ROCKLETS              3,00 4  ****     0,01   0,01 100,00              
Artículo             000007129   ALMIDON DE MAIZ RAVANNA X500             3,00 4  ****     0,01   0,01 100,00              
Artículo             000007066   DESODORANTE CIEL x123ml NUIT             3,00 4  ****     0,01   0,01 100,00              
Artículo             000006891   GALL VALIDO MIEL 450G                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000006889   GALL VALIDO COCO 450G                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000006865   ART. 6865 QP T20                         3,00 4  ****     0,01   0,01 100,00              
Artículo             000006826   JABON LIQ ARIEL DP PLATINUM              3,00 4  ****     0,01   0,01 100,00              
Artículo             000006727   SOPA CREMA ALICANTE ZAPALLA              3,00 4  ****     0,01   0,01 100,00              


Emanuel			Server emanuel                                                           (nauxest1 ) Pagina:   20 
                                                                                               Fecha : 24/06/2026
                                                                                               Hora  : 08:51:13
     Estadistica: Ranking de Articulos por Cantidad                  Del 23/06/2026 al 23/06/2026 - Código VT 100 
***************************************************************************************************************************
[¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ DATOS DEL ANALISIS ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡] [¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ PORCENTAJES ¡¡¡¡¡¡¡¡¡¡¡¡¡¡]
       CAMPO            CODIGO            DESCRIPCION              TOTAL         NIVEL    NIV.6  NIV.5  NIV.4  NIV.3  NIV.2
¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡ ¡¡¡¡¡¡
Artículo             000006694   CHOCLO LA BANDA ENT AMARILLO             3,00 4  ****     0,01   0,01 100,00              
Artículo             000006639   CHOCOLATE COFLER BLOCK x300g             3,00 4  ****     0,01   0,01 100,00              
Artículo             000006601   NAIPES CASINO X50                        3,00 4  ****     0,01   0,01 100,00              
Artículo             000006459   CEP. DENTAL COLGATE INFANTIL             3,00 4  ****     0,01   0,01 100,00              
Artículo             000006432   JABON TOC.PLUSBELLE 3UN LAVA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000006381   BON O BON SUELTO x3Un 0                  3,00 4  ****     0,01   0,01 100,00              
Artículo             000006352   CEREAL MIX YOGURT FRUTILLA               3,00 4  ****     0,01   0,01 100,00              
Artículo             000006267   CREMA DENT.ODOLITO E/GEL NIÑ             3,00 4  ****     0,01   0,01 100,00              
Artículo             000006107   ART. 6107 VANOL R/A T20                  3,00 4  ****     0,01   0,01 100,00              
Artículo             000006104   ART. BUSCAPINA C T10                     3,00 4  ****     0,01   0,01 100,00              
Artículo             000006025   JUGO E/SOB TANG X20U MANZANA             3,00 4  ****     0,01   0,01 100,00              
Artículo             000005971   GELATINA DIET RAVANNA 25G CE             3,00 4  ****     0,01   0,01 100,00              
Artículo             000005896   GALL MAURI VAINILLA 800G                 3,00 4  ****     0,01   0,01 100,00              
Artículo             000005859   SH HEAD&SHOUL x180ml                     3,00 4  ****     0,01   0,01 100,00              
Artículo             000005698   ALGODON DONCELLA x70gr                   3,00 4  ****     0,01   0,01 100,00              
Artículo             000005678   PILAS DURACELL AA 2UN                    3,00 4  ****     0,01   0,01 100,00              
Artículo             000005598   BISCUITS HJ SORIANO 130G                 3,00 4  ****     0,01   0,01 100,00              
