3539;FIDEO SAN AGUSTIN RIGATTI 500G;599;0;0;0;0
3540;FIDEO SAN AGUSTIN MOSTAC 500GR;599;0;0;0;0
3541;FIDEO SAN AGUSTIN TIRAB 500G;599;0;0;0;0
3542;FIDEO SAN AGUSTIN NIDO ANGOST. 500G;849;0;0;0;0
3543;FIDEO SAN AGUSTIN AVE MARIA 500G;599;0;0;0;0
4835;FIDEO SANTA ISABEL X500g CODITO;599;0;0;0;0
5011;FIDEO PROVIDENCIA NIDO X500g TAGLIATELL;1049;0;0;0;0
5012;FIDEO PROVIDENCIA NIDO X500g SPAGHETTI;1049;0;0;0;0
5229;FIDEO MATARAZZO FETUCCINI X500GR;1599;0;0;0;0
5369;FIDEO NANDO NIDO/MOÑO X500g;1049;0;0;0;0
5712;FIDEO MOLTO DOBLADITOS HUEVO X500g;1699;0;0;0;0
5713;FIDEO MOLTO TIRABUZON HUEVO 500G;999;0;0;0;0
5724;FIDEO PROVIDENCIA NIDO X500g CAB. ANGEL;1049;0;0;0;0
6729;FIDEO MOLTO X500g AVE MARIA;849;0;0;0;0
6786;FIDEO PROVIDENCIA X500g PAMPERITO;759;0;0;0;0
6788;FIDEO PROVIDENCIA X500g PAMPERO;759;0;0;0;0
6809;FIDEO MOLTO X500g DEDALON;849;0;0;0;0
6816;FIDEO MOLTO X500g MOST. LISO;849;0;0;0;0
6817;FIDEO MOLTO X500g CODITO;849;0;0;0;0
6818;FIDEO MOLTO X500g DEDALES;849;0;0;0;0
7050;FIDEO MOLTO X500g CAB. ANGEL;849;0;0;0;0
7532;FIDEO LUCCHETTI MUNICION X500GR;1099;0;0;0;0
7548;FIDEO MOLTO X500g CANUTO;849;0;0;0;0
7552;FIDEO DON VICENTE TIRABUZON X500g;2499;0;0;0;0
7708;FIDEO BUEN GUSTO PREM TALL 500G;1049;0;0;0;0
7934;FIDEO SAN AGUSTIN NIDO ANCH 500GR;849;0;0;0;0
8106;FIDEO MOLTO NIDO SPAG X500g;1499;0;0;0;0
8107;FIDEO MOLTO NIDO TAGLIAT X500g;1499;0;0;0;0
8131;FIDEO PROVIDENCIA TIRABUZON X 5KG;6999;0;0;0;0
8133;FIDEO PROVIDENCIA LARGO/GUISO X5Kg;6999;0;0;0;0
8705;FIDEO MOLTO X500g CAB. ANGEL;849;0;0;0;0
8875;FIDEO NANDO NIDO/MOÑO X2Kg;3599;0;0;0;0
9013;CAPELETTINI GIACOMO x500g TRIDICCI;3999;0;0;0;4969
9014;CAPELETTINI GIACOMO x500g VERDURA;3999;0;0;0;4969
9015;CAPELETTINI GIACOMO x500g CARNE;3999;0;0;0;4969
9016;CAPELETTINI GIACOMO x500g QUESO Y JA;3999;0;0;0;4969
9312;FIDEO MAROLIO x500g CODO;699;0;0;0;0
9805;FIDEO MAROLIO x500g MOST. RAYA;699;0;0;0;0
9807;FIDEO MAROLIO x500g TIRABUZON;699;0;0;0;0
9808;FIDEO MAROLIO x500g TALLARINES;699;0;0;0;0
9809;FIDEO MAROLIO x500g SPAGHETTI;699;0;0;0;0
10193;FIDEO MAROLIO x500g RIGATTI;699;0;0;0;0
11694;FIDEO SUELTO ESPECIAL xkg;1890;0;0;0;0
13729;FIDEOS LARGOS SUELTOS xKG;1199;0;0;0;0
13826;FIDEO GUISERO SUELTO X KILO;1199;0;0;0;0
13828;FIDEO MOÑO/ESPECIAL SUELTO X KILO;1490;0;0;0;0
14334;FIDEO/ARROZ/POLENTA P/ANIMALES X KG;999;0;0;0;0
20012;FIDEO RIVOLI x500g FUSILLIS;959;0;0;0;0
78543;FIDEO SUELTO P/ANIMALES XKG;900;0;0;0;0
460978;FIDEO MAROLIO x500g DEDALITO;699;0;0;0;0
460981;FIDEO MAROLIO x500g FORATTI;699;0;0;0;0
460989;FIDEO MAROLIO x500g CELENTANO;699;0;0;0;0
461147;FIDEO MAROLIO x500g MUNICION;699;0;0;0;0
461191;FIDEO MAROLIO x500g CODITO;699;0;0;0;0
461192;FIDEO MAROLIO x500g CARACOL;699;0;0;0;0
461193;FIDEO MAROLIO x500g CANUTO;699;0;0;0;0
461641;FIDEO PROVIDENCIA X500g TAGLIATELL;699;0;0;0;0
462532;FIDEO MAROLIO x500g MOST. LISO;699;0;0;0;0
462533;FIDEO MAROLIO x500g DEDALES;699;0;0;0;0
462534;FIDEO MAROLIO x500g CAB. ANGEL;699;0;0;0;0
462535;FIDEO MAROLIO x500g RIGATTON;699;0;0;0;0
462759;FIDEO PROVIDENCIA X500g MUNICION;699;0;0;0;0
464070;FIDEO PROVIDENCIA X500g CODO;759;0;0;0;0
465073;FIDEO DON BERNABEU TALLARIN X500GR;549;0;0;0;0
466725;FIDEO MOLTO X500g BAVETTE;849;0;0;0;0
467484;FIDEO MAROLIO x500g BAVETTE;699;0;0;0;0
468144;CAPELETTINI GIACOMO x250g VERDURA;2069;0;0;0;2311
468678;FIDEO RIVOLI ESPECIAL X5KG;12990;0;0;0;0
468679;FIDEO RIVOLI GUISERO X5Kg;8890;0;0;0;0
468683;FIDEO CHICAGO ESPECIAL X500g;1290;0;0;0;0
468849;FIDEO MAROLIO TALLARIN ESP. X500g;1549;0;0;0;0
470551;FIDEO LUCCHETTI x500g AVE MARIA;1099;0;0;0;1099
472058;FIDEO MOLTO X500g CARACOLES;849;0;0;0;0
472065;FIDEO MATARAZZO x500g CODITO;1349;0;0;0;1299
472145;FIDEO MAROLIO x500g AVE MARIA;699;0;0;0;0
472146;FIDEO MAROLIO x500g DEDALON;699;0;0;0;0
472455;FIDEO SOL PAMPEANO MOÑOS X500G;1099;0;0;0;0
472595;FIDEO MATARAZZO x500g AVE MARIA;1349;0;0;0;1299
473118;LASAGNA SOL PAMPEANO x200g;1399;0;0;0;0
474165;FIDEO MOLTO INTEGRAL TIRABUZON x500gr;999;0;0;0;0
474479;FIDEO MOLTO X500g FORATTI;979;0;0;0;0
474642;FIDEO SANTA ISABEL X500g CODO;679;0;0;0;0
474644;FIDEO SANTA ISABEL X500g TIRABUZON;599;0;0;0;0
474645;FIDEO SANTA ISABEL X500g CARACOL;599;0;0;0;0
474647;FIDEO SANTA ISABEL X500GR TALLARIN;549;0;0;0;0
474648;FIDEO SANTA ISABEL X500GR SPAGHETTI;549;0;0;0;0
474654;FIDEO SANTA ISABEL x500g BAVETTE;679;0;0;0;0
474771;FIDEO LUCCHETTI x500g RIGATTI;1099;0;0;0;1099
474891;FIDEO SANTA ISABEL X500g RIGATTI;599;0;0;0;0
474893;FIDEO SANTA ISABEL X500g MOSTACHOL;599;0;0;0;0
474992;FIDEO LUCCHETTI HUEV TIRAB 500G;1499;0;0;0;0
475402;FIDEO SOL PAMPEANO x500g RIGATTI;749;0;0;0;0
475403;FIDEO SOL PAMPEANO x500g MOST RAYAD;749;0;0;0;0
475404;FIDEO SOL PAMPEANO x500g TIRABUZON;749;0;0;0;0
475405;FIDEO SOL PAMPEANO x500g AVE MARIA;749;0;0;0;0
475406;FIDEO SOL PAMPEANO x500g CELENTANO;749;0;0;0;0
475407;FIDEO SOL PAMPEANO x500g TALLARIN;749;0;0;0;0
475408;FIDEO SOL PAMPEANO VEGETAL x500g MOST RAYAD;1019;0;0;0;0
475409;FIDEO SOL PAMPEANO VEGETAL x500g TIRABUZON;1019;0;0;0;0
